#META: VIDEO=Videos\MVI_1636.MP4, ROI=(639, 0, 113, 745), TIMESTAMP=20260107_180619
#OUTLIERS:
trajectory_id,point_index,frame_num,x,y
8,17,11123,667,345
8,18,11124,668,368
8,19,11125,670,390
8,20,11126,670,413
8,21,11127,671,437
8,22,11128,672,462
8,23,11129,673,487
8,24,11130,674,511
8,25,11131,675,536
8,26,11132,675,562
8,27,11133,677,588
8,28,11134,678,615
8,29,11135,679,641
8,30,11136,682,668
8,31,11137,683,695
9,0,11696,675,13
9,1,11697,676,24
9,2,11698,676,40
9,3,11699,677,54
9,4,11700,676,70
9,5,11701,675,84
9,6,11702,673,98
9,7,11703,675,117
9,8,11704,675,134
9,9,11705,675,152
9,10,11706,675,170
9,11,11707,677,190
9,12,11708,675,209
9,13,11709,675,227
9,14,11710,677,248
9,15,11711,676,266
9,16,11712,678,289
9,17,11713,678,309
9,18,11714,678,331
9,19,11715,679,354
9,20,11716,680,375
9,21,11717,680,397
9,22,11718,682,421
9,23,11719,682,444
9,24,11720,683,467
9,25,11721,683,490
9,26,11722,684,515
9,27,11723,684,540
9,28,11724,685,565
9,29,11725,686,589
9,30,11726,687,617
9,31,11727,689,642
9,32,11728,690,669
9,33,11729,691,695
10,0,12182,676,12
10,1,12183,675,22
10,2,12184,675,38
10,3,12185,676,53
10,4,12186,675,69
10,5,12188,675,103
10,6,12189,674,121
10,7,12190,676,138
10,8,12191,675,157
10,9,12192,676,175
10,10,12193,676,196
10,11,12194,676,214
10,12,12195,677,235
10,13,12196,677,257
10,14,12197,679,277
10,15,12198,678,300
10,16,12199,680,322
10,17,12200,680,345
10,18,12201,681,368
10,19,12202,682,389
10,20,12203,684,414
10,21,12204,685,438
10,22,12205,684,462
10,23,12206,684,485
10,24,12207,686,510
10,25,12208,686,536
10,26,12209,687,561
10,27,12210,688,588
10,28,12211,688,614
10,29,12212,690,640
10,30,12213,690,667
10,31,12214,691,694
10,32,12215,692,721
11,0,12605,667,17
11,1,12606,668,28
11,2,12607,670,45
11,3,12608,670,61
11,4,12609,668,75
11,5,12610,668,92
11,6,12611,668,107
11,7,12612,671,126
11,8,12613,673,142
11,9,12614,671,161
11,10,12615,670,178
11,11,12616,674,196
11,12,12617,673,214
11,13,12618,673,233
11,14,12619,675,254
11,15,12620,678,273
11,16,12621,678,294
11,17,12622,680,313
11,18,12623,680,335
11,19,12624,681,357
11,20,12625,682,379
11,21,12626,685,399
11,22,12627,686,421
11,23,12628,688,444
11,24,12629,690,467
11,25,12630,691,491
11,26,12631,692,515
11,27,12632,693,538
11,28,12633,692,563
11,29,12634,694,588
11,30,12635,694,611
11,31,12636,695,637
11,32,12637,697,664
11,33,12638,698,688
11,34,12639,699,714
12,0,13563,675,11
12,1,13564,676,25
12,2,13565,676,39
12,3,13566,677,57
12,4,13567,677,70
12,5,13568,674,89
12,6,13569,674,104
12,7,13570,677,122
12,8,13571,678,139
12,9,13572,679,158
12,10,13573,678,176
12,11,13574,680,197
12,12,13575,680,215
12,13,13576,681,235
12,14,13577,681,256
12,15,13578,682,277
12,16,13579,683,299
12,17,13580,683,319
12,18,13581,682,341
12,19,13582,684,364
12,20,13583,685,386
12,21,13584,687,410
12,22,13585,687,432
12,23,13586,688,455
12,24,13587,688,479
12,25,13588,688,504
12,26,13589,690,529
12,27,13590,690,554
12,28,13591,691,579
12,29,13592,691,605
12,30,13593,692,628
12,31,13594,693,655
12,32,13595,694,684
12,33,13596,695,710
13,0,14068,680,13
13,1,14069,681,25
13,2,14070,681,42
13,3,14071,682,57
13,4,14072,681,71
13,5,14074,678,105
13,6,14075,680,122
13,7,14076,680,139
13,8,14077,681,159
13,9,14078,683,179
13,10,14079,682,198
13,11,14080,681,216
13,12,14081,683,238
13,13,14082,682,259
13,14,14083,685,280
13,15,14084,684,302
13,16,14085,683,324
13,17,14086,684,347
13,18,14087,685,370
13,19,14088,686,393
13,20,14089,687,418
13,21,14090,688,442
13,22,14091,688,466
13,23,14092,689,490
13,24,14093,690,516
13,25,14094,691,542
13,26,14095,693,572
13,27,14096,693,593
13,28,14097,696,613
13,29,14098,694,647
13,30,14099,696,673
13,31,14100,696,701
14,0,14429,677,17
14,1,14430,680,31
14,2,14431,679,46
14,3,14432,678,62
14,4,14433,673,77
14,5,14434,678,95
14,6,14435,675,112
14,7,14436,679,129
14,8,14437,678,147
14,9,14438,679,167
14,10,14439,680,187
14,11,14440,680,205
14,12,14441,680,224
14,13,14442,681,246
14,14,14443,681,266
14,15,14444,681,289
14,16,14445,683,310
14,17,14446,682,332
14,18,14447,684,355
14,19,14448,686,377
14,20,14449,686,401
14,21,14450,687,426
14,22,14451,687,450
14,23,14452,688,473
14,24,14453,688,498
14,25,14454,689,524
14,26,14455,690,548
14,27,14456,690,574
14,28,14457,690,602
14,29,14458,691,627
14,30,14459,699,655
14,31,14460,699,673
14,32,14461,697,708
15,0,14929,677,15
15,1,14930,677,28
15,2,14931,678,43
15,3,14932,678,60
15,4,14933,678,74
15,5,14934,678,91
15,6,14935,678,110
15,7,14936,679,126
15,8,14937,680,145
15,9,14938,681,165
15,10,14939,680,186
15,11,14940,682,203
15,12,14941,681,222
15,13,14942,684,242
15,14,14943,686,264
15,15,14944,686,286
15,16,14945,686,308
15,17,14946,686,331
15,18,14947,685,354
15,19,14948,688,377
15,20,14949,689,401
15,21,14950,690,425
15,22,14951,691,450
15,23,14952,691,474
15,24,14953,690,500
15,25,14954,692,525
15,26,14955,693,551
15,27,14956,692,576
15,28,14957,695,605
15,29,14958,695,630
15,30,14959,695,659
15,31,14960,696,685
15,32,14961,697,713
16,0,15549,672,14
16,1,15550,673,28
16,2,15551,674,44
16,3,15552,676,60
16,4,15553,674,74
16,5,15554,675,91
16,6,15555,676,107
16,7,15556,676,123
16,8,15557,676,141
16,9,15558,676,160
16,10,15559,677,178
16,11,15560,680,198
16,12,15561,679,216
16,13,15562,680,237
16,14,15563,680,257
16,15,15564,683,278
16,16,15565,684,299
16,17,15566,685,319
16,18,15567,687,342
16,19,15568,688,363
16,20,15569,689,385
16,21,15570,691,408
16,22,15571,692,431
16,23,15572,693,453
16,24,15573,694,476
16,25,15574,695,500
16,26,15575,696,525
16,27,15576,698,549
16,28,15577,699,574
16,29,15578,701,600
16,30,15579,701,622
16,31,15580,703,652
16,32,15581,705,677
16,33,15582,706,703
17,0,16048,680,9
17,1,16049,679,17
17,2,16050,678,32
17,3,16051,679,48
17,4,16052,680,63
17,5,16054,679,95
17,6,16055,680,110
17,7,16056,682,127
17,8,16057,684,145
17,9,16058,684,164
17,10,16059,684,184
17,11,16060,685,201
17,12,16061,686,218
17,13,16062,688,241
17,14,16063,689,261
17,15,16064,689,283
17,16,16065,690,304
17,17,16066,690,327
17,18,16067,690,349
17,19,16068,691,373
17,20,16069,693,396
17,21,16070,694,419
17,22,16071,695,443
17,23,16072,697,466
17,24,16073,696,490
17,25,16074,698,516
17,26,16075,691,539
17,27,16076,698,567
17,28,16077,698,594
17,29,16078,698,619
17,30,16079,700,646
17,31,16080,701,673
17,32,16081,701,702
18,0,16480,686,13
18,1,16481,686,25
18,2,16482,684,42
18,3,16483,685,58
18,4,16484,683,71
18,5,16485,683,90
18,6,16486,681,105
18,7,16487,683,121
18,8,16488,683,141
18,9,16489,682,160
18,10,16490,685,179
18,11,16491,683,200
18,12,16492,682,218
18,13,16493,684,237
18,14,16494,683,260
18,15,16495,685,282
18,16,16496,684,304
18,17,16497,684,326
18,18,16498,684,349
18,19,16499,686,373
18,20,16500,686,396
18,21,16501,687,420
18,22,16502,687,441
18,23,16503,686,467
18,24,16504,687,492
18,25,16505,686,518
18,26,16506,686,544
18,27,16507,687,570
18,28,16508,687,596
18,29,16509,686,622
18,30,16510,689,650
18,31,16511,691,677
18,32,16512,691,705
19,0,16880,673,14
19,1,16881,673,27
19,2,16882,675,44
19,3,16883,675,60
19,4,16884,675,74
19,5,16886,674,107
19,6,16887,677,124
19,7,16888,678,143
19,8,16889,679,162
19,9,16890,680,182
19,10,16891,680,200
19,11,16892,680,217
19,12,16893,682,238
19,13,16894,683,261
19,14,16895,685,282
19,15,16896,686,303
19,16,16897,686,325
19,17,16898,685,349
19,18,16899,688,373
19,19,16900,690,394
19,20,16901,692,417
19,21,16902,692,442
19,22,16903,695,466
19,23,16904,695,489
19,24,16905,696,515
19,25,16906,697,540
19,26,16907,697,565
19,27,16908,699,592
19,28,16909,703,613
19,29,16910,706,641
19,30,16911,706,665
19,31,16912,704,701
20,0,17296,676,13
20,1,17297,673,24
20,2,17298,673,39
20,3,17299,676,56
20,4,17300,675,72
20,5,17301,675,87
20,6,17302,675,103
20,7,17303,675,120
20,8,17304,675,139
20,9,17305,676,157
20,10,17306,675,177
20,11,17307,678,196
20,12,17308,678,215
20,13,17309,679,237
20,14,17310,679,257
20,15,17311,682,278
20,16,17312,680,300
20,17,17313,681,320
20,18,17314,682,344
20,19,17315,683,367
20,20,17316,686,390
20,21,17317,686,413
20,22,17318,687,437
20,23,17319,688,461
20,24,17320,689,484
20,25,17321,690,509
20,26,17322,691,535
20,27,17323,692,561
20,28,17324,692,588
20,29,17325,694,612
20,30,17326,696,639
20,31,17327,697,666
20,32,17328,696,694
21,0,17761,679,15
21,1,17762,679,29
21,2,17763,678,44
21,3,17764,679,62
21,4,17765,678,76
21,5,17766,675,90
21,6,17767,676,108
21,7,17768,676,126
21,8,17769,678,145
21,9,17770,678,164
21,10,17771,676,182
21,11,17772,679,203
21,12,17773,678,221
21,13,17774,679,243
21,14,17775,678,263
21,15,17776,680,286
21,16,17777,680,307
21,17,17778,680,329
21,18,17779,681,352
21,19,17780,683,376
21,20,17781,684,399
21,21,17782,684,422
21,22,17783,684,446
21,23,17784,686,470
21,24,17785,686,495
21,25,17786,686,520
21,26,17787,687,546
21,27,17788,689,573
21,28,17789,689,596
21,29,17790,689,623
21,30,17791,691,651
21,31,17792,693,677
21,32,17793,694,706
22,0,18118,673,18
22,1,18119,673,32
22,2,18120,675,48
22,3,18121,675,63
22,4,18122,675,77
22,5,18123,672,92
22,6,18124,672,110
22,7,18125,675,128
22,8,18126,676,147
22,9,18127,677,165
22,10,18128,678,186
22,11,18129,678,204
22,12,18130,680,224
22,13,18131,680,244
22,14,18132,683,263
22,15,18133,685,287
22,16,18134,684,308
22,17,18135,683,328
22,18,18136,686,352
22,19,18137,689,375
22,20,18138,685,397
22,21,18139,690,422
22,22,18140,692,446
22,23,18141,695,470
22,24,18142,694,492
22,25,18143,695,518
22,26,18144,697,544
22,27,18145,698,570
22,28,18146,699,596
22,29,18147,700,621
22,30,18148,700,650
22,31,18149,702,677
22,32,18150,703,705
23,0,18500,676,17
23,1,18501,677,32
23,2,18502,676,47
23,3,18503,677,62
23,4,18504,676,76
23,5,18505,676,94
23,6,18506,675,110
23,7,18507,676,127
23,8,18508,676,146
23,9,18509,677,164
23,10,18510,680,185
23,11,18511,680,203
23,12,18512,680,221
23,13,18513,681,242
23,14,18514,682,262
23,15,18515,683,285
23,16,18516,683,305
23,17,18517,682,326
23,18,18518,683,349
23,19,18519,685,372
23,20,18520,687,394
23,21,18521,689,418
23,22,18522,690,441
23,23,18523,691,465
23,24,18524,692,489
23,25,18525,693,513
23,26,18526,694,539
23,27,18527,696,564
23,28,18528,697,590
23,29,18529,697,615
23,30,18530,698,641
23,31,18531,699,670
23,32,18532,700,698
24,0,18889,679,17
24,1,18890,677,29
24,2,18891,678,44
24,3,18892,681,61
24,4,18893,682,74
24,5,18895,681,104
24,6,18896,684,124
24,7,18897,686,141
24,8,18898,689,161
24,9,18899,690,180
24,10,18900,689,198
24,11,18901,692,218
24,12,18902,691,237
24,13,18903,692,259
24,14,18904,696,280
24,15,18905,695,302
24,16,18906,695,323
24,17,18907,697,346
24,18,18908,698,369
24,19,18909,699,392
24,20,18910,699,416
24,21,18911,701,440
24,22,18912,701,464
24,23,18913,701,488
24,24,18914,701,512
24,25,18915,701,538
24,26,18916,702,564
24,27,18917,704,595
24,28,18918,704,615
24,29,18919,706,637
24,30,18920,704,670
24,31,18921,705,697
25,0,19314,673,10
25,1,19315,675,19
25,2,19316,674,33
25,3,19317,677,50
25,4,19318,676,65
25,5,19319,677,79
25,6,19320,676,98
25,7,19321,676,114
25,8,19322,676,130
25,9,19323,680,150
25,10,19324,678,170
25,11,19325,680,190
25,12,19326,680,209
25,13,19327,682,226
25,14,19328,682,250
25,15,19329,683,269
25,16,19330,686,293
25,17,19331,685,313
25,18,19332,686,336
25,19,19333,687,359
25,20,19334,690,383
25,21,19335,690,406
25,22,19336,691,429
25,23,19337,692,453
25,24,19338,694,477
25,25,19339,695,502
25,26,19340,696,526
25,27,19341,696,552
25,28,19342,701,580
25,29,19343,707,607
25,30,19344,702,631
25,31,19345,703,654
25,32,19346,703,685
26,0,19788,680,17
26,1,19789,679,31
26,2,19790,678,45
26,3,19791,681,63
26,4,19792,681,77
26,5,19793,678,93
26,6,19794,679,109
26,7,19795,677,128
26,8,19796,678,146
26,9,19797,678,166
26,10,19798,680,185
26,11,19799,679,204
26,12,19800,680,223
26,13,19801,679,244
26,14,19802,677,264
26,15,19803,680,287
26,16,19804,680,309
26,17,19805,680,332
26,18,19806,681,354
26,19,19807,683,377
26,20,19808,684,400
26,21,19809,684,424
26,22,19810,686,448
26,23,19811,686,472
26,24,19812,686,497
26,25,19813,687,522
26,26,19814,689,547
26,27,19815,689,573
26,28,19816,689,599
26,29,19817,690,625
26,30,19818,695,654
26,31,19819,693,681
26,32,19820,697,709
27,0,20182,679,15
27,1,20183,675,27
27,2,20184,679,42
27,3,20185,679,55
27,4,20186,680,73
27,5,20187,678,88
27,6,20188,677,104
27,7,20189,678,116
27,8,20190,681,141
27,9,20191,681,161
27,10,20192,682,180
27,11,20193,680,199
27,12,20194,681,217
27,13,20195,682,239
27,14,20196,682,259
27,15,20197,685,281
27,16,20198,683,303
27,17,20199,683,324
27,18,20200,683,347
27,19,20201,684,369
27,20,20202,685,393
27,21,20203,685,415
27,22,20204,686,440
27,23,20205,688,464
27,24,20206,687,487
27,25,20207,689,512
27,26,20208,689,538
27,27,20209,689,564
27,28,20210,690,590
27,29,20211,692,615
27,30,20212,694,642
27,31,20213,695,669
27,32,20214,697,697
28,0,22414,702,22
28,1,22415,703,36
28,2,22416,703,50
28,3,22417,703,64
28,4,22418,704,78
28,5,22419,704,93
28,6,22420,705,111
28,7,22421,705,127
28,8,22422,707,144
28,9,22423,708,162
28,10,22424,707,179
28,11,22425,707,200
28,12,22426,708,215
28,13,22427,711,235
28,14,22428,710,254
28,15,22429,710,275
28,16,22430,710,295
28,17,22431,710,315
28,18,22432,710,337
28,19,22433,710,359
28,20,22434,710,380
28,21,22435,710,401
28,22,22436,711,424
28,23,22437,711,446
28,24,22438,712,470
28,25,22439,712,492
28,26,22440,713,516
28,27,22441,713,540
28,28,22442,714,565
28,29,22443,713,588
28,30,22444,714,614
28,31,22445,716,639
28,32,22446,716,665
28,33,22447,716,691
28,34,22448,718,717
29,0,24045,694,11
29,1,24046,696,21
29,2,24047,694,31
29,3,24048,696,49
29,4,24049,696,65
29,5,24050,696,79
29,6,24051,696,95
29,7,24052,695,111
29,8,24053,693,124
29,9,24054,697,147
29,10,24055,696,166
29,11,24056,698,184
29,12,24057,698,202
29,13,24058,700,222
29,14,24059,699,243
29,15,24060,700,262
29,16,24061,701,283
29,17,24062,700,305
29,18,24063,699,326
29,19,24064,699,349
29,20,24065,700,371
29,21,24066,701,392
29,22,24067,702,415
29,23,24068,703,439
29,24,24069,704,464
29,25,24070,704,488
29,26,24071,704,510
29,27,24072,705,536
29,28,24073,705,561
29,29,24074,706,586
29,30,24075,708,612
29,31,24076,709,636
29,32,24077,709,663
29,33,24078,710,690
29,34,24079,712,718
30,0,25767,667,21
30,1,25768,669,36
30,2,25769,669,49
30,3,25770,670,66
30,4,25771,669,77
30,5,25772,669,98
30,6,25773,670,114
30,7,25774,670,131
30,8,25775,672,151
30,9,25776,671,168
30,10,25777,672,188
30,11,25778,670,207
30,12,25779,670,226
30,13,25780,671,246
30,14,25781,672,266
30,15,25782,673,289
30,16,25783,672,309
30,17,25784,672,331
30,18,25785,671,353
30,19,25786,674,376
30,20,25787,675,398
30,21,25788,677,420
30,22,25789,677,445
30,23,25790,678,469
30,24,25791,678,492
30,25,25792,680,517
30,26,25793,682,542
30,27,25794,683,567
30,28,25795,685,593
30,29,25796,686,619
30,30,25797,688,644
30,31,25798,688,670
30,32,25799,689,697
31,0,26249,672,21
31,1,26250,675,36
31,2,26251,677,49
31,3,26252,680,66
31,4,26255,682,115
31,5,26256,684,132
31,6,26257,683,150
31,7,26258,684,168
31,8,26259,685,187
31,9,26260,686,204
31,10,26261,685,223
31,11,26262,685,244
31,12,26263,686,263
31,13,26264,688,284
31,14,26265,687,305
31,15,26266,686,326
31,16,26267,685,348
31,17,26268,685,370
31,18,26269,684,394
31,19,26270,683,417
31,20,26271,684,439
31,21,26272,684,462
31,22,26273,685,486
31,23,26274,684,510
31,24,26275,684,534
31,25,26276,683,558
31,26,26277,684,583
31,27,26278,685,609
31,28,26279,685,634
31,29,26280,686,660
31,30,26281,686,686
31,31,26282,686,712
32,0,27416,670,10
32,1,27417,668,18
32,2,27418,671,34
32,3,27419,671,48
32,4,27420,673,64
32,5,27421,673,78
32,6,27422,672,95
32,7,27423,675,109
32,8,27424,671,127
32,9,27425,674,144
32,10,27426,672,163
32,11,27427,672,180
32,12,27428,674,200
32,13,27429,675,219
32,14,27430,673,237
32,15,27431,674,257
32,16,27432,676,278
32,17,27433,676,299
32,18,27434,677,319
32,19,27435,675,342
32,20,27436,676,363
32,21,27437,678,386
32,22,27438,679,407
32,23,27439,680,431
32,24,27440,682,455
32,25,27441,683,476
32,26,27442,683,500
32,27,27443,684,523
32,28,27444,685,549
32,29,27445,686,573
32,30,27446,688,599
32,31,27447,690,623
32,32,27448,691,649
32,33,27449,693,675
32,34,27450,694,700
33,0,27879,672,16
33,1,27880,673,30
33,2,27881,673,44
33,3,27882,674,60
33,4,27883,675,75
33,5,27884,674,91
33,6,27885,672,107
33,7,27886,673,123
33,8,27887,674,139
33,9,27888,673,158
33,10,27889,674,177
33,11,27890,675,196
33,12,27891,676,213
33,13,27892,675,232
33,14,27893,674,253
33,15,27894,674,272
33,16,27895,675,293
33,17,27896,676,314
33,18,27897,675,337
33,19,27898,676,359
33,20,27899,678,380
33,21,27900,678,403
33,22,27901,679,426
33,23,27902,681,448
33,24,27903,681,471
33,25,27904,683,494
33,26,27905,684,519
33,27,27906,685,543
33,28,27907,686,568
33,29,27908,688,594
33,30,27909,689,617
33,31,27910,691,644
33,32,27911,692,668
33,33,27912,693,695
34,0,28405,665,13
34,1,28407,668,40
34,2,28408,670,56
34,3,28409,670,70
34,4,28410,671,85
34,5,28412,671,117
34,6,28413,672,133
34,7,28414,674,152
34,8,28415,676,170
34,9,28416,680,190
34,10,28417,679,208
34,11,28418,679,226
34,12,28419,683,246
34,13,28420,683,266
34,14,28421,688,288
34,15,28422,686,308
34,16,28423,683,329
34,17,28424,686,352
34,18,28425,687,373
34,19,28426,687,396
34,20,28427,690,419
34,21,28428,690,442
34,22,28429,689,466
34,23,28430,691,489
34,24,28431,690,513
34,25,28432,690,537
34,26,28433,691,561
34,27,28434,691,587
34,28,28435,690,612
34,29,28436,692,637
34,30,28437,692,663
34,31,28438,691,689
34,32,28439,693,714
35,0,28815,669,15
35,1,28816,671,28
35,2,28817,671,40
35,3,28818,672,57
35,4,28819,672,73
35,5,28820,670,90
35,6,28821,670,104
35,7,28822,672,122
35,8,28823,673,135
35,9,28824,674,157
35,10,28825,673,175
35,11,28826,674,193
35,12,28827,674,212
35,13,28828,673,228
35,14,28829,674,250
35,15,28830,675,270
35,16,28831,677,291
35,17,28832,677,310
35,18,28833,677,333
35,19,28834,678,355
35,20,28835,679,376
35,21,28836,681,399
35,22,28837,682,422
35,23,28838,683,445
35,24,28839,684,468
35,25,28840,685,492
35,26,28841,686,515
35,27,28842,685,538
35,28,28843,687,565
35,29,28844,687,590
35,30,28845,688,616
35,31,28846,688,641
35,32,28847,688,667
35,33,28848,689,694
35,34,28849,692,719
36,0,29272,672,13
36,1,29273,672,25
36,2,29274,673,38
36,3,29275,675,52
36,4,29276,676,68
36,5,29277,676,82
36,6,29278,675,99
36,7,29279,676,115
36,8,29280,676,131
36,9,29281,677,150
36,10,29282,676,164
36,11,29283,680,186
36,12,29284,679,203
36,13,29285,679,221
36,14,29286,681,241
36,15,29287,681,262
36,16,29288,683,282
36,17,29289,683,303
36,18,29290,682,323
36,19,29291,684,346
36,20,29292,686,369
36,21,29293,686,391
36,22,29294,687,413
36,23,29295,688,436
36,24,29296,688,460
36,25,29297,688,484
36,26,29298,688,507
36,27,29299,688,532
36,28,29300,689,556
36,29,29301,689,581
36,30,29302,689,607
36,31,29303,688,632
36,32,29304,692,659
36,33,29305,693,684
36,34,29306,695,710
37,0,29678,673,14
37,1,29679,675,26
37,2,29680,675,39
37,3,29681,677,55
37,4,29682,676,69
37,5,29683,676,85
37,6,29684,678,101
37,7,29685,679,118
37,8,29686,681,133
37,9,29687,680,152
37,10,29688,682,170
37,11,29689,682,189
37,12,29690,683,207
37,13,29691,683,226
37,14,29692,683,243
